timestamp,visitorid,itemid,event,transactionid
1764958193995,1116,100369,view,
1767029908995,1140,100302,view,
1766007660995,1149,100344,view,
1764694794995,1136,100449,view,
1766264468995,1106,100355,view,
1764791955995,1029,100108,view,
1764641945995,1125,100246,view,
1767162075995,1074,100450,view,
1765009947995,1005,100226,view,
1766010728995,1178,100413,view,
1766127328995,1085,100257,view,
1765197020995,1065,100275,view,
1764858065995,1165,100100,addtocart,
1765035359995,1085,100238,view,
1764996193995,1085,100480,view,
1765024994995,1095,100222,view,
1765022926995,1057,100039,view,
1766735488995,1128,100488,view,
1767192127995,1008,100410,view,
1764967729995,1134,100284,view,
1765281451995,1049,100448,view,
1764884920995,1143,100120,view,
1765025673995,1091,100131,addtocart,
1764889285995,1174,100140,view,
1764820663995,1049,100293,view,
1765645290995,1076,100443,view,
1764649928995,1091,100265,view,
1765049515995,1148,100457,view,
1764880033995,1184,100359,view,
1765155320995,1053,100118,view,
1765127647995,1131,100004,view,
1764732233995,1035,100323,view,
1766550726995,1094,100488,view,
1765048827995,1040,100199,view,
1764727891995,1130,100439,view,
1766741475995,1004,100450,view,
1764999348995,1038,100292,view,
1764705445995,1060,100367,view,
1764897357995,1055,100026,view,
1765117044995,1138,100456,view,
1766442849995,1071,100312,transaction,tx_55
1764728156995,1105,100371,view,
1764941742995,1071,100309,addtocart,
1765351573995,1071,100482,view,
1764867059995,1188,100376,view,
1767183533995,1035,100233,view,
1767116104995,1153,100081,view,
1765003740995,1054,100177,view,
1764627957995,1167,100065,addtocart,
1764680401995,1049,100436,view,
1766932759995,1162,100357,view,
1764686415995,1123,100478,view,
1766260910995,1038,100281,view,
1765871126995,1008,100224,view,
1765213186995,1190,100314,addtocart,
1764722025995,1037,100083,view,
1765096742995,1060,100203,view,
1765081537995,1166,100032,view,
1765025538995,1125,100048,view,
1764859422995,1197,100368,view,
1767053293995,1168,100089,transaction,tx_63
1765428546995,1026,100138,view,
1765003013995,1165,100002,view,
1766750291995,1182,100233,view,
1764923591995,1001,100418,view,
1764617621995,1115,100118,view,
1764794567995,1012,100335,view,
1767019577995,1145,100463,view,
1766159437995,1174,100452,view,
1765020172995,1031,100192,transaction,tx_25
1764884906995,1102,100162,view,
1764766427995,1005,100432,addtocart,
1765721635995,1143,100016,view,
1766306579995,1164,100083,view,
1764714836995,1090,100007,view,
1764714753995,1161,100466,addtocart,
1764708051995,1031,100076,view,
1764749535995,1019,100320,view,
1764859892995,1131,100134,transaction,tx_67
1764623509995,1161,100413,addtocart,
1765428223995,1063,100163,view,
1766939674995,1021,100174,view,
1764811499995,1113,100437,view,
1764824925995,1059,100190,view,
1765524376995,1116,100248,view,
1765299574995,1173,100082,view,
1764908968995,1077,100346,view,
1765074315995,1139,100454,view,
1766559407995,1135,100379,view,
1766083721995,1146,100022,view,
1766931058995,1178,100336,transaction,tx_4
1764807423995,1184,100301,view,
1764942465995,1172,100187,view,
1765145684995,1050,100159,view,
1766610986995,1063,100289,view,
1765704327995,1131,100047,addtocart,
1765162553995,1052,100047,addtocart,
1765042897995,1007,100020,view,
1765199544995,1190,100423,view,
1767095560995,1072,100027,view,
1765870296995,1091,100072,view,
1766683918995,1005,100256,view,
1764923675995,1132,100142,view,
1765157716995,1117,100091,view,
1764752760995,1195,100329,addtocart,
1765128328995,1102,100031,view,
1764649276995,1158,100334,view,
1764850160995,1181,100122,addtocart,
1764872428995,1147,100302,view,
1766977742995,1041,100413,view,
1764719922995,1175,100378,view,
1766605821995,1056,100317,addtocart,
1766530502995,1008,100186,view,
1764647834995,1136,100365,view,
1764903160995,1042,100333,view,
1767124358995,1107,100338,view,
1765163874995,1131,100125,view,
1765125561995,1106,100342,view,
1765217425995,1182,100406,view,
1764954858995,1004,100185,view,
1764861365995,1032,100312,view,
1766257032995,1040,100184,view,
1764955544995,1092,100183,view,
1764771944995,1113,100411,view,
1765140464995,1044,100038,view,
1766833624995,1179,100274,addtocart,
1764895891995,1159,100333,view,
1764810754995,1069,100385,view,
1767132556995,1184,100285,view,
1764963647995,1115,100058,view,
1764933219995,1099,100124,view,
1764952759995,1028,100187,addtocart,
1764946477995,1103,100214,view,
1765237299995,1071,100137,view,
1766660733995,1158,100310,view,
1764619808995,1087,100310,view,
1765182780995,1034,100026,view,
1766163444995,1187,100172,view,
1766003709995,1068,100081,view,
1764782289995,1070,100386,view,
1767061836995,1020,100409,view,
1765085050995,1088,100419,transaction,tx_18
1764704000995,1100,100349,view,
1764782423995,1177,100067,view,
1764632402995,1129,100436,view,
1766841249995,1074,100364,view,
1765403675995,1045,100230,view,
1765047321995,1098,100111,view,
1766244911995,1019,100394,view,
1764881289995,1055,100120,view,
1765781448995,1068,100060,view,
1765592129995,1024,100163,view,
1766132856995,1141,100424,addtocart,
1764887334995,1046,100062,view,
1764713309995,1152,100321,view,
1765659687995,1071,100026,addtocart,
1764744094995,1157,100063,view,
1765195496995,1197,100287,view,
1765029904995,1112,100407,view,
1766657600995,1192,100186,view,
1766947795995,1167,100023,view,
1766618117995,1182,100375,view,
1766490333995,1006,100315,view,
1766783586995,1189,100022,view,
1766822462995,1107,100202,view,
1765077580995,1043,100082,view,
1765663014995,1135,100386,view,
1765962079995,1071,100472,view,
1764844543995,1015,100088,addtocart,
1765470524995,1122,100036,view,
1765892522995,1033,100397,view,
1765425408995,1071,100024,view,
1765108683995,1037,100165,addtocart,
1765012870995,1024,100025,view,
1766680147995,1169,100085,view,
1766583497995,1159,100333,view,
1765099966995,1048,100306,view,
1764866695995,1103,100265,view,
1765215944995,1194,100098,view,
1765018577995,1159,100367,view,
1767141047995,1064,100063,view,
1766157433995,1011,100118,view,
1764882150995,1155,100479,view,
1765007723995,1071,100170,addtocart,
1765730189995,1095,100295,view,
1765139659995,1006,100435,view,
1764784781995,1140,100418,view,
1765117880995,1099,100060,view,
1766080569995,1155,100136,view,
1765027214995,1004,100272,view,
1766658666995,1161,100384,view,
1764952387995,1100,100369,view,
1764990309995,1110,100220,view,
1766905974995,1017,100491,view,
1764811830995,1062,100162,view,
1766374223995,1122,100101,addtocart,
1766541226995,1035,100447,addtocart,
1764759906995,1102,100131,view,
1766572492995,1045,100401,view,
1765432739995,1160,100312,addtocart,
1764934681995,1014,100256,view,
1764635760995,1136,100373,view,
1764849069995,1057,100053,view,
1764847422995,1079,100087,view,
1764796555995,1133,100450,view,
1765628178995,1179,100288,addtocart,
1766792133995,1014,100346,view,
1764774408995,1131,100081,view,
1764967360995,1104,100142,view,
1765355710995,1012,100465,view,
1765143969995,1102,100088,addtocart,
1764779772995,1198,100277,view,
1766356738995,1015,100031,addtocart,
1765702983995,1133,100427,view,
1764632639995,1079,100028,view,
1764627819995,1005,100173,view,
1764848097995,1154,100119,view,
1766534006995,1120,100198,view,
1765128707995,1188,100088,view,
1764971964995,1069,100313,view,
1766279058995,1150,100063,transaction,tx_69
1765960435995,1129,100370,view,
1765103448995,1053,100063,view,
1764735810995,1143,100116,view,
1765122843995,1114,100146,view,
1764924001995,1077,100258,view,
1766858743995,1106,100420,view,
1765841775995,1038,100229,view,
1764616986995,1063,100437,view,
1765189024995,1045,100287,view,
1766640736995,1000,100477,view,
1765736602995,1108,100416,view,
1766911735995,1044,100019,view,
1766231352995,1185,100471,view,
1765093578995,1113,100472,view,
1764673123995,1117,100152,view,
1765089096995,1094,100458,transaction,tx_89
1766601263995,1160,100266,addtocart,
1764620982995,1081,100334,view,
1765569183995,1007,100186,addtocart,
1766088535995,1061,100077,view,
1766623280995,1199,100161,view,
1764669044995,1149,100336,view,
1764911831995,1103,100216,view,
1765483603995,1089,100419,view,
1764799728995,1098,100008,view,
1764835107995,1042,100401,view,
1766859321995,1174,100247,view,
1765502923995,1193,100086,view,
1765056661995,1177,100056,view,
1764707311995,1167,100007,view,
1765157885995,1199,100195,view,
1764637446995,1119,100499,view,
1764789851995,1039,100467,view,
1766366482995,1091,100489,view,
1766305731995,1169,100107,addtocart,
1766494016995,1145,100487,view,
1764787610995,1126,100490,view,
1766453572995,1089,100309,view,
1764935321995,1175,100100,view,
1764898750995,1156,100299,view,
1764747541995,1058,100055,view,
1765097951995,1036,100141,addtocart,
1766928657995,1128,100418,view,
1764891040995,1105,100476,view,
1764858073995,1021,100122,view,
1764715983995,1181,100163,view,
1766139761995,1044,100138,view,
1765744989995,1072,100054,view,
1766111098995,1123,100227,view,
1765208835995,1168,100039,view,
1764929996995,1160,100160,view,
1764875839995,1111,100339,view,
1765398036995,1034,100353,addtocart,
1765110555995,1167,100065,view,
1764702468995,1042,100485,view,
1766666804995,1029,100088,view,
1764778557995,1153,100134,view,
1765741632995,1026,100023,view,
1764686700995,1087,100452,view,
1765911179995,1199,100061,view,
1765202632995,1164,100187,view,
1766617286995,1196,100445,view,
1764694112995,1061,100004,view,
1766577707995,1065,100475,transaction,tx_36
1765941853995,1087,100423,view,
1767017459995,1170,100045,view,
1766911121995,1169,100055,view,
1764895025995,1002,100071,view,
1765886685995,1078,100478,view,
1764756507995,1179,100311,view,
1765211329995,1066,100494,view,
1765173391995,1163,100460,view,
1764887360995,1166,100341,view,
1764642109995,1187,100289,view,
1764715530995,1008,100045,view,
1765344862995,1161,100483,view,
1766433992995,1031,100187,view,
1764887777995,1127,100371,view,
1765151223995,1032,100362,view,
1765101438995,1018,100002,addtocart,
1765785439995,1070,100337,view,
1764703425995,1034,100395,view,
1764988853995,1184,100360,view,
1766031197995,1145,100399,view,
1765133048995,1041,100334,view,
1764917522995,1130,100267,view,
1764619319995,1124,100456,view,
1764818182995,1146,100098,transaction,tx_57
1764971799995,1144,100450,view,
1765151876995,1048,100387,view,
1764949709995,1158,100360,addtocart,
1764670129995,1037,100074,view,
1766861590995,1063,100169,view,
1764666067995,1117,100150,view,
1764837494995,1111,100347,view,
1765063006995,1164,100192,view,
1766897988995,1163,100193,view,
1764774401995,1090,100190,view,
1764741480995,1043,100063,view,
1764789339995,1073,100050,view,
1764952159995,1129,100409,view,
1766922588995,1102,100113,view,
1766590686995,1178,100368,view,
1765211558995,1178,100284,addtocart,
1765200926995,1018,100057,view,
1765056696995,1179,100468,view,
1764891582995,1049,100189,view,
1766642613995,1096,100061,view,
1765549205995,1109,100217,addtocart,
1765043705995,1018,100181,view,
1764662882995,1091,100006,addtocart,
1765067631995,1001,100250,addtocart,
1764740743995,1116,100426,view,
1765014678995,1068,100124,view,
1764865637995,1121,100403,addtocart,
1765041709995,1193,100164,addtocart,
1765112645995,1098,100076,view,
1764815352995,1090,100197,view,
1767005455995,1161,100427,view,
1764958537995,1002,100038,addtocart,
1766457915995,1013,100318,view,
1766373025995,1012,100109,view,
1764671520995,1110,100360,view,
1765876447995,1151,100027,view,
1764735635995,1074,100372,view,
1766741466995,1004,100380,view,
1764966660995,1080,100485,view,
1764719313995,1161,100397,view,
1766102103995,1150,100113,transaction,tx_43
1765161965995,1116,100226,view,
1765470298995,1186,100008,addtocart,
1764626090995,1075,100088,addtocart,
1765866086995,1064,100057,view,
1765118777995,1066,100420,view,
1765455967995,1191,100094,view,
1765545134995,1032,100492,view,
1766753839995,1176,100036,view,
1764889045995,1172,100027,view,
1766266164995,1178,100377,view,
1764746296995,1033,100214,view,
1766206873995,1055,100040,view,
1765359921995,1198,100284,addtocart,
1765538714995,1038,100330,view,
1765023671995,1092,100014,addtocart,
1764905102995,1185,100408,view,
1765121022995,1031,100138,addtocart,
1766396473995,1169,100178,view,
1764638557995,1151,100160,view,
1766428644995,1129,100439,view,
1765158622995,1153,100118,view,
1765586010995,1106,100474,view,
1764627854995,1142,100320,view,
1765971927995,1144,100492,view,
1764776132995,1147,100089,view,
1765212681995,1071,100405,view,
1766074909995,1133,100342,view,
1766711706995,1126,100385,view,
1764954082995,1000,100442,view,
1766682974995,1173,100071,view,
1764762117995,1149,100441,view,
1765589065995,1058,100173,view,
1765141195995,1110,100117,view,
1764793918995,1053,100077,transaction,tx_99
1766705305995,1161,100497,view,
1764779003995,1028,100224,view,
1765125675995,1189,100305,view,
1765872148995,1128,100448,view,
1765489554995,1026,100118,view,
1765785388995,1002,100066,addtocart,
1766158009995,1088,100434,view,
1766779421995,1157,100177,view,
1765112875995,1032,100450,view,
1765036969995,1060,100486,view,
1765343551995,1194,100002,view,
1764837408995,1075,100158,view,
1765166393995,1129,100326,addtocart,
1765214427995,1093,100071,view,
1766793991995,1066,100357,view,
1765060886995,1151,100077,view,
1764994181995,1185,100315,view,
1765813875995,1196,100072,view,
1765104413995,1047,100133,view,
1765144725995,1125,100302,view,
1764933122995,1049,100087,view,
1765751384995,1010,100149,view,
1765602210995,1154,100157,view,
1764737776995,1089,100500,view,
1767056759995,1087,100342,addtocart,
1765163106995,1196,100223,addtocart,
1764923261995,1078,100434,view,
1765052052995,1125,100046,view,
1765033680995,1198,100284,view,
1765198138995,1173,100443,view,
1765176950995,1088,100342,transaction,tx_77
1766729715995,1118,100074,view,
1765018283995,1178,100255,view,
1764879582995,1095,100251,view,
1766884647995,1050,100178,view,
1764856337995,1020,100477,transaction,tx_88
1766990850995,1066,100391,view,
1767141076995,1114,100175,view,
1765932360995,1102,100127,addtocart,
1764748201995,1165,100184,view,
1766365376995,1039,100421,view,
1765070974995,1105,100466,view,
1764940761995,1073,100038,view,
1765168562995,1117,100117,view,
1764901142995,1060,100457,view,
1766936062995,1051,100379,view,
1764811938995,1155,100253,view,
1766909015995,1068,100196,view,
1767156350995,1029,100143,view,
1764656155995,1146,100036,view,
1764877401995,1194,100055,view,
1766450095995,1025,100463,view,
1764825867995,1099,100159,view,
1764641114995,1102,100190,view,
1765161713995,1061,100114,view,
1766086991995,1023,100023,view,
1765186470995,1105,100391,view,
1764999267995,1082,100064,view,
1764785238995,1063,100236,view,
1765106183995,1067,100364,view,
1765143693995,1139,100398,view,
1766875474995,1034,100011,addtocart,
1765036183995,1159,100454,addtocart,
1766231969995,1176,100147,view,
1765380988995,1000,100497,view,
1765436537995,1019,100339,view,
1765850903995,1198,100308,view,
1767030264995,1126,100490,view,
1766236419995,1198,100483,view,
1764785499995,1079,100191,view,
1765634711995,1138,100396,addtocart,
1764713949995,1115,100031,view,
1764811781995,1054,100070,view,
1764941446995,1163,100361,view,
1766456435995,1053,100176,view,
1765079038995,1130,100292,view,
1764724247995,1144,100385,view,
1765213890995,1110,100263,view,
1764945463995,1195,100251,view,
1767047937995,1170,100034,view,
1764637693995,1031,100122,view,
1766836891995,1103,100467,view,
1766347846995,1125,100186,transaction,tx_53
1764657894995,1003,100035,view,
1766050689995,1133,100356,view,
1766176644995,1028,100102,view,
1764862991995,1088,100448,view,
1764924053995,1161,100364,view,
1764808179995,1064,100176,view,
1765023413995,1157,100004,addtocart,
1766345608995,1123,100360,view,
1767029801995,1018,100162,view,
1767171117995,1127,100496,view,
1765219076995,1079,100035,view,
1766509822995,1170,100024,addtocart,
1764694953995,1138,100488,view,
1766834405995,1038,100343,view,
1764858917995,1076,100113,addtocart,
1766300023995,1190,100435,view,
1766414875995,1151,100068,addtocart,
1765215314995,1188,100312,view,
1766125972995,1117,100188,view,
1766580916995,1083,100321,view,
1765613388995,1082,100197,view,
1765212138995,1041,100455,view,
1764988929995,1199,100093,view,
1766392548995,1096,100093,view,
1765033691995,1174,100370,view,
1765169156995,1168,100195,view,
1766233146995,1138,100415,view,
1765310088995,1162,100399,view,
1764882338995,1134,100438,view,
1766284153995,1087,100386,view,
1766020166995,1106,100443,view,
1764848003995,1034,100038,addtocart,
1764660905995,1131,100042,view,
1764789627995,1104,100095,view,
1764985200995,1123,100285,view,
1767088186995,1055,100168,view,
1767012905995,1198,100481,view,
1765097416995,1083,100420,view,
1764786700995,1035,100421,view,
1766616642995,1118,100090,view,
1765049397995,1003,100185,transaction,tx_28
1766304011995,1101,100109,view,
1764684654995,1189,100451,view,
1765164875995,1103,100213,view,
1767121381995,1107,100259,view,
1765656063995,1097,100254,view,
1766485434995,1138,100360,view,
1764625568995,1014,100100,view,
1766975587995,1032,100461,addtocart,
1766425142995,1176,100184,addtocart,
1764815905995,1187,100421,view,
1764941771995,1088,100342,view,
1764783685995,1129,100366,view,
1764840739995,1179,100160,view,
1764886914995,1065,100227,view,
1765963812995,1048,100411,view,
1766396055995,1136,100334,view,
1764778471995,1096,100094,view,
1765201512995,1017,100343,view,
1766724704995,1019,100350,view,
1765124653995,1096,100183,view,
1764628503995,1130,100413,view,
1765180012995,1126,100466,view,
1764665439995,1095,100466,view,
1764829552995,1110,100310,view,
1765139667995,1071,100394,addtocart,
1765036828995,1145,100440,addtocart,
1764936800995,1025,100371,view,
1766316897995,1074,100305,view,
1764942886995,1057,100038,view,
1766558633995,1174,100393,view,
1766017461995,1142,100475,view,
1766420910995,1055,100138,view,
1766045727995,1121,100271,addtocart,
1766322754995,1041,100369,view,
1764875218995,1050,100125,view,
1765070748995,1003,100174,view,
1765606149995,1199,100072,view,
1765205179995,1191,100182,addtocart,
1766935095995,1119,100230,view,
1766095276995,1069,100225,view,
1766599372995,1181,100036,view,
1764702548995,1052,100347,transaction,tx_61
1766183793995,1118,100001,view,
1766147141995,1162,100257,view,
1766036479995,1186,100443,view,
1765146236995,1150,100019,view,
1764625825995,1121,100224,addtocart,
1765146582995,1130,100438,view,
1765201054995,1072,100075,view,
1764746611995,1072,100064,view,
1764819469995,1032,100310,addtocart,
1766014104995,1098,100034,view,
1766051550995,1028,100148,view,
1764857991995,1063,100492,view,
1764710998995,1166,100437,addtocart,
1765722799995,1005,100233,view,
1765962322995,1044,100194,view,
1764765651995,1083,100347,addtocart,
1766793589995,1036,100080,view,
1764923983995,1142,100309,view,
1766191876995,1072,100194,view,
1765282807995,1152,100291,addtocart,
1764774686995,1190,100418,view,
1765504573995,1069,100336,view,
1764911794995,1075,100112,view,
1764851633995,1196,100362,transaction,tx_37
1766250368995,1178,100266,view,
1766875921995,1033,100494,view,
1765163859995,1031,100006,view,
1764811436995,1141,100447,addtocart,
1766375217995,1186,100282,addtocart,
1765117484995,1191,100132,transaction,tx_13
1766569256995,1122,100097,transaction,tx_96
1764705248995,1004,100289,view,
1764817116995,1094,100409,addtocart,
1765387656995,1028,100456,view,
1764878993995,1096,100067,view,
1765620858995,1022,100441,view,
1765050263995,1143,100058,view,
1767081077995,1084,100039,view,
1764979055995,1168,100069,view,
1767015262995,1098,100171,view,
1765673154995,1184,100232,view,
1765767744995,1190,100351,view,
1764636077995,1137,100004,addtocart,
1765167777995,1126,100399,view,
1765004117995,1039,100467,view,
1764753533995,1147,100345,view,
1765954689995,1163,100469,view,
1765823864995,1148,100331,view,
1765448446995,1181,100189,view,
1765070669995,1058,100085,view,
1766792492995,1196,100109,addtocart,
1764993035995,1139,100343,addtocart,
1766505937995,1037,100143,view,
1766869407995,1030,100475,view,
1764863700995,1113,100371,view,
1764954271995,1097,100323,view,
1764719050995,1161,100354,view,
1764936671995,1170,100149,addtocart,
1765187601995,1018,100141,view,
1764765395995,1194,100105,view,
1765723481995,1003,100020,view,
1765764211995,1140,100168,addtocart,
1765518316995,1178,100464,addtocart,
1764981851995,1109,100482,view,
1766597355995,1073,100187,view,
1764696587995,1001,100425,addtocart,
1765803040995,1082,100162,view,
1766419337995,1184,100269,view,
1764699626995,1043,100193,transaction,tx_5
1764927554995,1035,100244,view,
1764977803995,1161,100321,view,
1764875135995,1044,100125,view,
1765232329995,1073,100054,view,
1764847031995,1172,100102,view,
1765049392995,1087,100401,view,
1764674959995,1141,100212,view,
1765473626995,1196,100387,view,
1764963255995,1059,100130,view,
1764929041995,1109,100431,view,
1764726096995,1156,100417,view,
1765112003995,1118,100138,view,
1765734336995,1071,100488,view,
1766718362995,1085,100487,view,
1765026761995,1131,100151,transaction,tx_72
1764855888995,1130,100350,view,
1764846604995,1014,100493,view,
1767173749995,1171,100401,view,
1766458288995,1009,100069,view,
1765471873995,1110,100159,addtocart,
1765490595995,1193,100163,view,
1765632530995,1071,100388,view,
1764847636995,1176,100149,view,
1765158799995,1175,100057,view,
1764805466995,1056,100322,view,
1764683813995,1050,100170,transaction,tx_66
1765037164995,1109,100321,view,
1765627421995,1110,100195,view,
1764805068995,1034,100006,view,
1764762911995,1016,100329,view,
1765625671995,1125,100181,view,
1765608371995,1013,100337,transaction,tx_2
1765130021995,1161,100331,view,
1766635286995,1083,100352,view,
1765814253995,1182,100195,view,
1765947471995,1018,100069,view,
1765984270995,1175,100018,view,
1764862110995,1073,100010,view,
1764880142995,1145,100461,addtocart,
1765212450995,1178,100476,addtocart,
1764656992995,1190,100347,view,
1764723140995,1078,100416,view,
1765253549995,1051,100434,transaction,tx_45
1764750325995,1155,100082,view,
1765143411995,1010,100132,view,
1765994746995,1187,100024,view,
1765008477995,1061,100173,view,
1764976120995,1198,100495,view,
1765023785995,1009,100125,addtocart,
1765823597995,1187,100261,view,
1764719287995,1009,100107,view,
1765319528995,1005,100303,view,
1765179406995,1109,100425,view,
1766140081995,1024,100034,view,
1766577447995,1088,100308,transaction,tx_5
1765086259995,1190,100378,view,
1765920328995,1114,100150,view,
1764635514995,1077,100448,view,
1764836697995,1001,100016,addtocart,
1764743976995,1032,100391,view,
1766604195995,1172,100052,view,
1764874713995,1088,100335,view,
1765164585995,1001,100126,view,
1764902578995,1197,100135,view,
1767000027995,1057,100024,addtocart,
1767182516995,1121,100359,view,
1766857644995,1124,100420,view,
1764889390995,1161,100332,view,
1765052578995,1071,100452,view,
1764923458995,1120,100142,view,
1766202795995,1038,100363,addtocart,
1764687377995,1011,100090,view,
1766072392995,1099,100037,addtocart,
1765176509995,1195,100493,view,
1765717246995,1139,100410,view,
1765642294995,1125,100096,view,
1764957128995,1151,100190,view,
1765040074995,1143,100170,view,
1764762773995,1045,100216,view,
1764861531995,1109,100388,view,
1765805984995,1126,100411,view,
1765237697995,1069,100246,view,
1765101584995,1011,100098,transaction,tx_24
1765416394995,1167,100031,view,
1764632463995,1028,100248,view,
1764837309995,1064,100089,view,
1764926210995,1105,100457,view,
1766179849995,1031,100077,addtocart,
1765108083995,1115,100049,view,
1765932324995,1060,100327,view,
1767171669995,1098,100149,view,
1765369525995,1137,100059,view,
1765422457995,1029,100194,transaction,tx_46
1766442879995,1089,100473,view,
1765078996995,1060,100216,view,
1764920358995,1091,100272,view,
1765987782995,1139,100334,view,
1765562731995,1178,100365,view,
1765253811995,1000,100497,addtocart,
1765315517995,1179,100471,view,
1764733835995,1050,100107,view,
1764911042995,1071,100163,view,
1765209967995,1008,100423,view,
1765084592995,1055,100422,view,
1765462778995,1014,100499,view,
1765461213995,1009,100010,view,
1765006459995,1123,100182,view,
1765811149995,1184,100363,view,
1767142317995,1073,100090,view,
1764875249995,1002,100176,view,
1764652896995,1132,100106,view,
1764919362995,1051,100327,view,
1765464626995,1035,100303,view,
1764704376995,1086,100227,view,
1765276139995,1032,100348,view,
1766997207995,1165,100087,view,
1765068250995,1153,100194,view,
1764670752995,1024,100167,addtocart,
1765135681995,1039,100308,view,
1764841753995,1128,100459,view,
1765176253995,1152,100304,view,
1764822684995,1140,100371,view,
1764739008995,1125,100205,addtocart,
1765215700995,1116,100335,addtocart,
1765058267995,1112,100409,view,
1765058886995,1160,100353,view,
1764787788995,1125,100289,view,
1766535939995,1097,100305,view,
1765179189995,1133,100475,view,
1766197022995,1176,100094,view,
1765153171995,1010,100252,view,
1767160796995,1092,100143,view,
1765196461995,1183,100174,addtocart,
1765642417995,1101,100139,view,
1767095151995,1023,100095,view,
1766623185995,1084,100210,view,
1764626282995,1169,100030,view,
1764671240995,1107,100400,view,
1764625843995,1002,100150,transaction,tx_82
1765093815995,1141,100489,view,
1765077463995,1007,100158,view,
1764739508995,1081,100049,view,
1764862304995,1056,100484,transaction,tx_80
1766489487995,1132,100030,view,
1765112230995,1089,100417,view,
1765141235995,1097,100125,view,
1764665095995,1124,100302,view,
1767169711995,1013,100406,view,
1764805268995,1140,100364,view,
1764975889995,1154,100472,view,
1766130408995,1106,100352,view,
1764824043995,1123,100419,view,
1765196568995,1058,100164,view,
1765006732995,1008,100170,view,
1766092923995,1173,100374,view,
1765175957995,1001,100251,view,
1764883530995,1053,100061,view,
1764853278995,1034,100095,addtocart,
1764830207995,1053,100071,view,
1764634093995,1130,100416,view,
1764761871995,1029,100197,view,
1764983866995,1075,100169,view,
1764896088995,1166,100227,view,
1766277186995,1128,100363,view,
1765026301995,1195,100491,view,
1765249563995,1096,100199,view,
1766842893995,1108,100141,view,
1764849617995,1043,100027,view,
1766321122995,1066,100397,view,
1764716775995,1151,100099,view,
1766946147995,1127,100182,view,
1765199964995,1157,100030,view,
1765035616995,1153,100052,view,
1764803224995,1129,100450,view,
1764682720995,1038,100408,view,
1765858782995,1062,100027,view,
1765009813995,1192,100174,view,
1765171600995,1045,100491,view,
1766417620995,1019,100351,view,
1764772412995,1116,100256,view,
1767075415995,1053,100088,view,
1767009031995,1191,100059,view,
1766600068995,1127,100396,transaction,tx_70
1765136753995,1090,100180,view,
1764929440995,1054,100156,view,
1765112892995,1135,100356,view,
1764623533995,1092,100128,transaction,tx_49
1765175771995,1144,100397,view,
1765207525995,1140,100229,view,
1766308564995,1000,100461,view,
1765091348995,1001,100368,view,
1767156853995,1136,100466,view,
1765122042995,1094,100452,view,
1764723177995,1116,100436,view,
1764931981995,1060,100330,addtocart,
1765735376995,1157,100021,transaction,tx_98
1764684417995,1183,100027,view,
1766574534995,1190,100349,view,
1766052973995,1040,100167,view,
1765105960995,1011,100057,view,
1765123212995,1080,100348,view,
1765736977995,1047,100019,view,
1766372148995,1016,100347,view,
1764616774995,1183,100297,view,
1764869816995,1014,100452,view,
1765779937995,1070,100405,view,
1765121841995,1014,100144,view,
1766219366995,1038,100353,view,
1765128409995,1032,100373,view,
1765006120995,1022,100442,view,
1764706296995,1014,100298,view,
1765187716995,1068,100020,view,
1764683337995,1091,100003,view,
1764643742995,1152,100395,view,
1764782173995,1083,100373,view,
1764768868995,1153,100055,view,
1764695648995,1059,100029,view,
1764732993995,1149,100419,view,
1764841314995,1085,100454,view,
1764686382995,1085,100482,view,
1766380325995,1198,100492,view,
1765011579995,1155,100360,view,
1765055156995,1182,100428,view,
1764831576995,1173,100180,view,
1765169818995,1101,100035,view,
1765130197995,1030,100496,addtocart,
1765805834995,1120,100050,view,
1764917769995,1013,100388,view,
1765491751995,1162,100156,view,
1765111296995,1149,100407,view,
1765788895995,1049,100409,view,
1766753123995,1189,100228,view,
1766481930995,1076,100396,view,
1764951217995,1109,100229,transaction,tx_81
1766007129995,1036,100035,view,
1764903578995,1169,100094,view,
1765694978995,1146,100120,view,
1764673163995,1035,100458,view,
1764871425995,1066,100407,view,
1766714157995,1052,100376,view,
1764814323995,1115,100153,view,
1764924393995,1156,100320,view,
1765763065995,1095,100086,view,
1764838933995,1056,100343,transaction,tx_6
1765956634995,1005,100441,transaction,tx_61
1765577853995,1019,100431,view,
1764704345995,1148,100247,view,
1765098521995,1124,100190,view,
1765565697995,1174,100355,view,
1765055958995,1141,100227,view,
1767150956995,1002,100015,view,
1765012796995,1194,100251,view,
1764828386995,1191,100198,view,
1764730516995,1172,100175,view,
1766713939995,1139,100277,view,
1765163070995,1017,100304,view,
1764821650995,1094,100330,view,
1765128905995,1006,100106,view,
1764762280995,1089,100430,addtocart,
1767091103995,1049,100409,view,
1765264623995,1037,100053,view,
1764994048995,1043,100091,view,
1764698660995,1115,100193,view,
1764832753995,1065,100258,addtocart,
1764812571995,1186,100324,addtocart,
1766508793995,1001,100312,view,
1766725980995,1148,100398,view,
1766314721995,1049,100188,view,
1764996837995,1135,100366,view,
1765188800995,1145,100474,view,
1767076508995,1179,100458,view,
1764744818995,1016,100398,view,
1765519397995,1016,100406,view,
1764927041995,1125,100338,view,
1766922149995,1110,100306,view,
1765059919995,1160,100334,view,
1764641682995,1093,100056,view,
1764910443995,1127,100131,view,
